FAFB,BANC,MCNS
720575940628337103,720575941527119437,41210
720575940626094350,720575941589105292,16134
720575940608126338,720575941535742698,11448
720575940617041728,720575941451964999,339719
720575940628945516,720575941687240460,222536
720575940621831804,720575941609985257,35634
720575940609577518,720575941585846750,120055
720575940610464195,720575941485815949,126837
720575940620705012,720575941473375117,144184
720575940628202089,720575941594757669,527557
720575940609929426,720575941511785426,208426
720575940625368578,720575941625438666,925260
720575940614634786,720575941559592051,519588
720575940630309847,720575941477547060,25582
720575940635072111,720575941558363684,90983
720575940626851471,720575941563205522,919174
720575940629270487,720575941610893386,90080
720575940637619509,720575941539239573,217754
720575940621424397,720575941536744474,175087
720575940627316303,720575941560102671,150947
720575940629453694,720575941547415988,211618
720575940605608806,720575941539288818,193727
720575940633642391,720575941559513582,202768
720575940623274935,720575941495508352,519868
720575940620133568,720575941471738379,168415
720575940621309534,720575941503349298,525167
720575940615681366,720575941450925902,157976
720575940641174747,720575941507036485,549690
720575940620802230,720575941520688819,132188
720575940625162515,720575941688847116,239956
720575940628565776,720575941352825904,174566
720575940638339773,720575941508695646,156492
720575940612951789,720575941435837070,152840
720575940621286102,720575941652878553,73992
720575940622332771,720575941571853214,519251
720575940626516026,720575941589897214,187880
720575940607958229,720575941604101310,391675
720575940624030734,720575941689945496,183849
720575940638852736,720575941507173143,120627
720575940624066279,720575941644023672,525242
720575940619539182,720575941498599035,218595
720575940613740950,720575941506114071,175277
720575940626582088,720575941605048510,225561
720575940654194337,720575941550537277,383889
720575940616915753,720575941466683414,930624900
720575940622809046,720575941640556575,260451
720575940631191353,720575941535745306,524237
720575940620929519,720575941431340536,164459
720575940629977559,720575941616682709,160953
720575940629249591,720575941471092087,160438
720575940623276471,720575941519670894,386909
720575940604662444,720575941574222856,383657
720575940627060476,720575941439657279,204745
720575940620110215,720575941468862583,524141
720575940634864026,720575941500700139,274021
720575940646753412,720575941536301288,12767
720575940627366675,720575941643043272,14854
720575940625558730,720575941612039142,12133
720575940611016910,720575941652815857,513296
720575940630333911,720575941608733673,31609
720575940622910188,720575941489083596,20962
720575940638175558,720575941514949881,15800
720575940631124076,720575941665097203,16856
720575940647441955,720575941592837227,18738
720575940625868440,720575941629593324,37075
720575940630972216,720575941581022329,38224
720575940624084429,720575941592943656,98519
720575940605507249,720575941603229630,113661
720575940630480459,720575941614548755,16707
720575940638624189,720575941633176773,11080
720575940627147578,720575941610887145,35489
720575940615573365,720575941441597903,19913
720575940643744968,720575941574395913,537417
720575940627740145,720575941540468861,531861
720575940622091546,720575941652710129,37951
720575940631054648,720575941535304426,21176
720575940639868288,720575941535009985,48502
720575940645186868,720575941479920608,143735
720575940619060549,720575941477231153,12645
720575940618445497,720575941631265506,12650
720575940625112420,720575941479438304,31851
720575940624328462,720575941553225755,42344
720575940629796111,720575941545607612,108172
720575940613107375,720575941723424826,34441
720575940621244398,720575941518685806,133931
720575940620759841,720575941550126653,68489
720575940617955099,720575941565385058,14894
720575940611403730,720575941644249938,14942
720575940616378769,720575941546507188,53849
720575940639625635,720575941630239714,17084
720575940627065877,720575941496880507,85619
720575940626407738,720575941467829526,16402
720575940615085462,720575941535171304,20039
720575940625699992,720575941482884093,31875
720575940622234326,720575941449385594,518378
720575940630393797,720575941519690456,80579
720575940639128885,720575941449083741,155211
720575940619848301,720575941460820164,39431
720575940629910636,720575941546493108,22072
720575940642040973,720575941490308302,19405
720575940630743597,720575941495974528,523863
720575940622971085,720575941589310206,33626
720575940627197459,720575941536262849,31376
720575940632246546,720575941433311502,111331
720575940625594604,720575941563709074,39429
720575940618439569,720575941645284257,558899
720575940631071559,720575941613296537,28735
720575940606636210,720575941412692079,39492
720575940616466260,720575941658284112,513656
720575940626933009,720575941688776310,56132
720575940623525258,720575941408573099,30042
720575940621446309,720575941546553961,17868
720575940635733093,720575941568146034,515043
720575940619432129,720575941414584465,24950
720575940645056791,720575941519095980,522815
720575940619669345,720575941645147809,12780
720575940614941491,720575941456850157,20452
720575940610499523,720575941643452536,44924
720575940627726223,720575941490829621,51205
720575940626500362,720575941595308145,25196
720575940621678156,720575941526291021,21856
720575940617989469,720575941462588304,24225
720575940629975516,720575941525506470,12846
720575940617475284,720575941549803581,43753
720575940626741962,720575941411343531,38773
720575940618424405,720575941661641272,519436
720575940627034703,720575941538466802,44732
720575940608694062,720575941430396920,21740
720575940616039510,720575941470592119,38858
720575940631270954,720575941483707834,46782
720575940625119671,720575941490930889,20996
720575940611366058,720575941645195384,12293
720575940617767937,720575941439641407,17571
720575940621346932,720575941432213719,47328
720575940607893193,720575941483104765,37611
720575940605739721,720575941558490916,16867
720575940624470372,720575941461467332,44771
720575940635138911,720575941687851759,42919
720575940629024591,720575941688918390,16151
720575940621324927,720575941616874965,73097
720575940633552028,720575941496971136,25931
720575940619007664,720575941478030560,30105
720575940612011377,720575941671526311,11504
720575940644545060,720575941486666893,515953
720575940623218175,720575941593868327,542720
720575940653183905,720575941474152544,522819
720575940619025780,720575941609098058,31404
720575940625777753,720575941516271962,17221
720575940621828443,720575941558601764,519368
720575940607562507,720575941553237019,119161
720575940623536598,720575941520648375,183181
720575940628151772,720575941539358101,537749
720575940620967846,720575941458438640,146241
720575940614204414,720575941579960565,17175
720575940627617944,720575941595582247,537027
720575940612202419,720575941448813134,45809
720575940619253809,720575941565357410,18637
720575940634538847,720575941546339433,14626
720575940627206714,720575941491452364,48574
720575940624886812,720575941624719306,38075
720575940610896338,720575941431373999,23637
720575940617393625,720575941481080227,27022
720575940635513524,720575941506501541,18939
720575940618636864,720575941353314608,523029
720575940621569293,720575941615467929,15865
720575940613861010,720575941602290617,71216
720575940611514074,720575941461491411,32039
720575940625672138,720575941518692824,78542
720575940624589543,720575941643705701,21276
720575940626400125,720575941564453986,514856
720575940638169917,720575941573409531,76787
720575940661321857,720575941578052177,51691
720575940638083647,720575941536089626,53744
720575940624791700,720575941681098685,28262
720575940622541005,720575941526892802,12915
720575940634101867,720575941531606987,79264
720575940623693667,720575941573601608,39514
720575940624573671,720575941516584339,515460
720575940654970529,720575941668474099,526125
720575940634283616,720575941503977125,57562
720575940619589217,720575941516238426,50099
720575940636351118,720575941477247025,25975
720575940625835928,720575941457611423,48240
720575940619866059,720575941480907427,556812
720575940630599161,720575941502273931,14250
720575940619613972,720575941437175570,58384
720575940612520618,720575941592991272,98634
720575940648191876,720575941390734852,30131
720575940624007523,720575941571170632,62987
720575940608785365,720575941412818799,17300
